coding_pair_uid,comparison_name,source_mode,actor,actor_label,task,task_label,left_condition,right_condition,dimension,description,winner,winner_side,left_minus_right_score,reason
amount:modgrid_grant_amount:qwen3.5-9b-or:grant_proposal_abstract:i26:r3,amount,pair_deltas,qwen3.5-9b-or,Qwen3.5 9B,grant_proposal_abstract,Grant abstract,amount_high,amount_low,evaluation_rigor,"Which abstract describes stronger outcomes, design, measurement, comparison/control logic, and analysis plan?",A,left,1.0,"Output A describes stronger evaluation metrics, including 'time-to-competency for new hires' and comparing against a 'historical control group,' which suggests a more rigorous design. Output B's metrics are good but less specific in their comparative approach."
amount:modgrid_grant_amount:qwen3.5-9b-or:grant_proposal_abstract:i26:r3,amount,pair_deltas,qwen3.5-9b-or,Qwen3.5 9B,grant_proposal_abstract,Grant abstract,amount_high,amount_low,feasibility_implementation_readiness,"Which abstract gives more credible evidence that the project can actually be executed, including partners, team capacity, timeline, infrastructure, or prior pilots?",A,left,1.0,"Output A provides more credible evidence of readiness, mentioning 'existing infrastructure' like digital asset management systems and a 'dedicated workgroup of faculty members' already identified and trained. Output B is more general about leveraging existing expertise."
amount:modgrid_grant_amount:qwen3.5-9b-or:grant_proposal_abstract:i26:r3,amount,pair_deltas,qwen3.5-9b-or,Qwen3.5 9B,grant_proposal_abstract,Grant abstract,amount_high,amount_low,risk_mitigation,Which abstract identifies more realistic risks and more credible mitigation plans?,A,left,1.0,"Output A identifies more realistic risks (clinician availability, maintaining digital modules) and provides more concrete mitigation plans (clear governance, dedicated maintenance timeline, gamification for student resistance). Output B's risks are also good, but the mitigation for faculty resistance is less detailed."
amount:modgrid_grant_amount:qwen3.5-9b-or:grant_proposal_abstract:i26:r3,amount,pair_deltas,qwen3.5-9b-or,Qwen3.5 9B,grant_proposal_abstract,Grant abstract,amount_high,amount_low,measurable_impact,"Which abstract gives more concrete and credible expected impacts, not just larger or more dramatic claims?",A,left,1.0,"Output A provides more concrete and credible expected impacts directly tied to the specific context, such as 'increase diversity in the workforce, improve patient satisfaction scores, and reduce the time required to onboard new staff.' Output B's impacts are good but slightly more generic for vocational training."
amount:modgrid_grant_amount:qwen3.5-9b-or:grant_proposal_abstract:i26:r3,amount,pair_deltas,qwen3.5-9b-or,Qwen3.5 9B,grant_proposal_abstract,Grant abstract,amount_high,amount_low,stakeholder_context_fit,Which abstract better fits the affected community or deployment setting?,A,left,1.0,"Output A demonstrates a stronger fit with the specific context of pediatric healthcare, mentioning 'Joint Commission standards,' 'diverse patient communities,' and 'de-identified hospital scenarios,' showing a deep understanding of the target environment."
amount:modgrid_grant_amount:mimo-v25-pro-or:grant_proposal_abstract:i21:r0,amount,pair_deltas,mimo-v25-pro-or,MiMo V2.5 Pro,grant_proposal_abstract,Grant abstract,amount_high,amount_low,problem_significance,"Which abstract more clearly states the need, affected population, and consequence of the problem?",A,left,1.0,"Output A more clearly articulates the specific consequences of the problem (missed interventions, duplicated services, higher recidivism) and the critical need for a unified system, directly linking it to the nuances of restorative justice."
amount:modgrid_grant_amount:mimo-v25-pro-or:grant_proposal_abstract:i21:r0,amount,pair_deltas,mimo-v25-pro-or,MiMo V2.5 Pro,grant_proposal_abstract,Grant abstract,amount_high,amount_low,intervention_specificity,"Which abstract gives a more concrete account of what will be built, delivered, tested, or changed?",A,left,1.0,"Output A provides more concrete and detailed features of the proposed system, including specific functionalities like consent-based digital platforms, integrated dashboards, automated strengths-based alerts, and interoperable data structures with privacy adherence (HIPAA, FERPA)."
amount:modgrid_grant_amount:mimo-v25-pro-or:grant_proposal_abstract:i21:r0,amount,pair_deltas,mimo-v25-pro-or,MiMo V2.5 Pro,grant_proposal_abstract,Grant abstract,amount_high,amount_low,evaluation_rigor,"Which abstract describes stronger outcomes, design, measurement, comparison/control logic, and analysis plan?",A,left,1.0,"Output A describes a more rigorous evaluation plan, including a quasi-experimental design with matched comparison counties, specific quantitative outcomes (completion rates, re-arrests, protective factors), and a clear process evaluation plan."
amount:modgrid_grant_amount:mimo-v25-pro-or:grant_proposal_abstract:i21:r0,amount,pair_deltas,mimo-v25-pro-or,MiMo V2.5 Pro,grant_proposal_abstract,Grant abstract,amount_high,amount_low,feasibility_implementation_readiness,"Which abstract gives more credible evidence that the project can actually be executed, including partners, team capacity, timeline, infrastructure, or prior pilots?",B,right,-1.0,"Output B provides more credible evidence of readiness by mentioning securing preliminary commitments from local juvenile courts and community-based organizations, and leveraging open-source frameworks to minimize costs."
amount:modgrid_grant_amount:mimo-v25-pro-or:grant_proposal_abstract:i21:r0,amount,pair_deltas,mimo-v25-pro-or,MiMo V2.5 Pro,grant_proposal_abstract,Grant abstract,amount_high,amount_low,risk_mitigation,Which abstract identifies more realistic risks and more credible mitigation plans?,B,right,-1.0,Output B identifies a more realistic risk (low adoption rates among overburdened staff) and proposes a more comprehensive mitigation strategy (comprehensive training curriculum and dedicated support line). It also adds a 'human-in-the-loop' protocol for algorithmic bias.
amount:modgrid_grant_amount:mimo-v25-pro-or:grant_proposal_abstract:i21:r0,amount,pair_deltas,mimo-v25-pro-or,MiMo V2.5 Pro,grant_proposal_abstract,Grant abstract,amount_high,amount_low,measurable_impact,"Which abstract gives more concrete and credible expected impacts, not just larger or more dramatic claims?",A,left,1.0,"Output A lists more concrete and measurable expected impacts, such as 'measurable increases in restorative agreement completion, victim satisfaction, and a reduction in youth recidivism,' and 'unprecedented insight into the mechanisms of effective restorative justice.'"
amount:modgrid_grant_amount:mimo-v25-pro-or:grant_proposal_abstract:i21:r0,amount,pair_deltas,mimo-v25-pro-or,MiMo V2.5 Pro,grant_proposal_abstract,Grant abstract,amount_high,amount_low,stakeholder_context_fit,Which abstract better fits the affected community or deployment setting?,A,left,1.0,"Output A explicitly mentions participatory design workshops with justice-involved youth, victims, program staff, and system partners, demonstrating a stronger fit with the affected community and deployment setting."
amount:modgrid_translation_amount:glm-5.1-or:translation:i17:r7,amount,pair_deltas,glm-5.1-or,GLM-5.1,translation,Translation,amount_high,amount_low,fluency_idiomaticity,Which translation reads more naturally and idiomatically in English?,tie,tie,0.0,Both translations are equally fluent and idiomatic in English.
amount:modgrid_translation_amount:glm-5.1-or:translation:i17:r7,amount,pair_deltas,glm-5.1-or,GLM-5.1,translation,Translation,amount_high,amount_low,terminology_precision,Which translation uses more domain-appropriate terminology?,tie,tie,0.0,Both translations use appropriate terminology for the context.
amount:modgrid_translation_amount:glm-5.1-or:translation:i17:r7,amount,pair_deltas,glm-5.1-or,GLM-5.1,translation,Translation,amount_high,amount_low,named_entity_fidelity,"Which translation better handles names, organizations, places, titles, acronyms, and transliterations?",tie,tie,0.0,Both translations correctly handle the named entity 'Australian Bureau of Statistics (ABS)' and 'March 2013'.
amount:modgrid_translation_amount:glm-5.1-or:translation:i17:r7,amount,pair_deltas,glm-5.1-or,GLM-5.1,translation,Translation,amount_high,amount_low,numeric_factual_fidelity,"Which translation better preserves numbers, dates, currencies, percentages, units, and factual details?",tie,tie,0.0,Both translations accurately preserve all numerical and factual details.
amount:modgrid_translation_amount:glm-5.1-or:translation:i17:r7,amount,pair_deltas,glm-5.1-or,GLM-5.1,translation,Translation,amount_high,amount_low,additions_omissions,Which translation has fewer unsupported additions and fewer omissions of source meaning?,tie,tie,0.0,Neither translation has unsupported additions or omissions of source meaning.
amount:modgrid_translation_amount:glm-5.1-or:translation:i17:r7,amount,pair_deltas,glm-5.1-or,GLM-5.1,translation,Translation,amount_high,amount_low,structural_clarity,"Which translation more clearly handles clauses, lists, appositives, parentheticals, quotation, and sentence breaks while preserving source relations?",tie,tie,0.0,Both translations maintain clear structural clarity.
amount:modgrid_translation_amount:mimo-v25-pro-or:translation:i9:r0,amount,pair_deltas,mimo-v25-pro-or,MiMo V2.5 Pro,translation,Translation,amount_high,amount_low,fluency_idiomaticity,Which translation reads more naturally and idiomatically in English?,tie,tie,0.0,Both translations are equally fluent and idiomatic in English.
amount:modgrid_translation_amount:mimo-v25-pro-or:translation:i9:r0,amount,pair_deltas,mimo-v25-pro-or,MiMo V2.5 Pro,translation,Translation,amount_high,amount_low,terminology_precision,Which translation uses more domain-appropriate terminology?,tie,tie,0.0,"Both 'companies' and 'firms' are acceptable in this context. 'Companies' might be slightly more common for venture capital firms, but 'firms' is also perfectly valid."
