coding_pair_uid,comparison_name,source_mode,actor,actor_label,task,task_label,left_condition,right_condition,dimension,description,winner,winner_side,left_minus_right_score,reason
utility_high_vs_framed_empty:deepseek-v3.2-or:translation:iR2-32891-30965-92895-61311-6600:r7:modgrid_translation_highlow:deepseek-v3.2-or:translation:i21:r7::a:modgrid_translation_framed_empty:deepseek-v3.2-or:translation:i21:r7::a,utility_high_vs_framed_empty,arm_match,deepseek-v3.2-or,DeepSeek V3.2,translation,Translation,utility_high,framed_empty,named_entity_fidelity,"Which translation better handles names, organizations, places, titles, acronyms, and transliterations?",tie,tie,0.0,Both outputs handle the named entities consistently and accurately.
utility_high_vs_framed_empty:deepseek-v3.2-or:translation:iR2-32891-30965-92895-61311-6600:r7:modgrid_translation_highlow:deepseek-v3.2-or:translation:i21:r7::a:modgrid_translation_framed_empty:deepseek-v3.2-or:translation:i21:r7::a,utility_high_vs_framed_empty,arm_match,deepseek-v3.2-or,DeepSeek V3.2,translation,Translation,utility_high,framed_empty,numeric_factual_fidelity,"Which translation better preserves numbers, dates, currencies, percentages, units, and factual details?",tie,tie,0.0,Both outputs accurately preserve all numerical and factual details.
utility_high_vs_framed_empty:deepseek-v3.2-or:translation:iR2-32891-30965-92895-61311-6600:r7:modgrid_translation_highlow:deepseek-v3.2-or:translation:i21:r7::a:modgrid_translation_framed_empty:deepseek-v3.2-or:translation:i21:r7::a,utility_high_vs_framed_empty,arm_match,deepseek-v3.2-or,DeepSeek V3.2,translation,Translation,utility_high,framed_empty,additions_omissions,Which translation has fewer unsupported additions and fewer omissions of source meaning?,tie,tie,0.0,Neither output has unsupported additions or omissions of source meaning.
utility_high_vs_framed_empty:deepseek-v3.2-or:translation:iR2-32891-30965-92895-61311-6600:r7:modgrid_translation_highlow:deepseek-v3.2-or:translation:i21:r7::a:modgrid_translation_framed_empty:deepseek-v3.2-or:translation:i21:r7::a,utility_high_vs_framed_empty,arm_match,deepseek-v3.2-or,DeepSeek V3.2,translation,Translation,utility_high,framed_empty,structural_clarity,"Which translation more clearly handles clauses, lists, appositives, parentheticals, quotation, and sentence breaks while preserving source relations?",tie,tie,0.0,Both outputs maintain clear structural clarity and preserve source relations effectively.
utility_high_vs_framed_empty:qwen3.6-plus-or:incident_postmortem:iA-permissions-migration-briefly-gave-managers-read-access-to-archived-customer-notes.:r5:modgrid_incident_highlow:qwen3.6-plus-or:incident_postmortem:i21:r5::a:modgrid_incident_framed_empty:qwen3.6-plus-or:incident_postmortem:i21:r5::a,utility_high_vs_framed_empty,arm_match,qwen3.6-plus-or,Qwen3.6 Plus,incident_postmortem,Incident postmortem,utility_high,framed_empty,impact_specificity,"Which postmortem quantifies scope, duration, affected systems/users, severity, and business/customer impact better?",B,left,1.0,"B quantifies the number of affected users (120) and records (15,000) more precisely than A (12,000 accounts, but not users). B also explicitly states 'None' for customer impact, which is clearer than A's 'No direct customer impact observed'."
utility_high_vs_framed_empty:qwen3.6-plus-or:incident_postmortem:iA-permissions-migration-briefly-gave-managers-read-access-to-archived-customer-notes.:r5:modgrid_incident_highlow:qwen3.6-plus-or:incident_postmortem:i21:r5::a:modgrid_incident_framed_empty:qwen3.6-plus-or:incident_postmortem:i21:r5::a,utility_high_vs_framed_empty,arm_match,qwen3.6-plus-or,Qwen3.6 Plus,incident_postmortem,Incident postmortem,utility_high,framed_empty,timeline_precision,Which postmortem gives a clearer chronological account with useful timestamps and event sequencing?,B,left,1.0,"B provides more granular timestamps and a clearer sequence of events, including the start of the migration, when new permissions became active, and the specific actions taken by the security team. A's timeline is slightly less detailed."
utility_high_vs_framed_empty:qwen3.6-plus-or:incident_postmortem:iA-permissions-migration-briefly-gave-managers-read-access-to-archived-customer-notes.:r5:modgrid_incident_highlow:qwen3.6-plus-or:incident_postmortem:i21:r5::a:modgrid_incident_framed_empty:qwen3.6-plus-or:incident_postmortem:i21:r5::a,utility_high_vs_framed_empty,arm_match,qwen3.6-plus-or,Qwen3.6 Plus,incident_postmortem,Incident postmortem,utility_high,framed_empty,root_cause_specificity,Which postmortem identifies the proximate technical failure and the deeper system failure more precisely?,B,left,1.0,B identifies a very specific technical root cause: a configuration drift due to a feature flag (`ENABLE_LEGACY_ARCHIVE_ACCESS`) defaulting differently in production than in staging. A's root cause is a more general 'logic error in the migration script' and 'defaulted to READ for all non-admin roles when encountering null values'.
utility_high_vs_framed_empty:qwen3.6-plus-or:incident_postmortem:iA-permissions-migration-briefly-gave-managers-read-access-to-archived-customer-notes.:r5:modgrid_incident_highlow:qwen3.6-plus-or:incident_postmortem:i21:r5::a:modgrid_incident_framed_empty:qwen3.6-plus-or:incident_postmortem:i21:r5::a,utility_high_vs_framed_empty,arm_match,qwen3.6-plus-or,Qwen3.6 Plus,incident_postmortem,Incident postmortem,utility_high,framed_empty,contributing_factor_analysis,"Which postmortem better separates root cause from contributing factors such as monitoring, process, deployment, review, or testing gaps?",B,left,1.0,"B clearly separates root causes from contributing factors, listing 'Complexity of Legacy Data,' 'Manual Configuration Steps,' and 'Alert Latency' as distinct contributing factors. A blends its 'secondary contributing factor' (lack of specific integration tests) directly into the root cause analysis section."
utility_high_vs_framed_empty:qwen3.6-plus-or:incident_postmortem:iA-permissions-migration-briefly-gave-managers-read-access-to-archived-customer-notes.:r5:modgrid_incident_highlow:qwen3.6-plus-or:incident_postmortem:i21:r5::a:modgrid_incident_framed_empty:qwen3.6-plus-or:incident_postmortem:i21:r5::a,utility_high_vs_framed_empty,arm_match,qwen3.6-plus-or,Qwen3.6 Plus,incident_postmortem,Incident postmortem,utility_high,framed_empty,detection_observability_analysis,Which postmortem better explains why the incident was not detected earlier or why alerts/dashboards failed?,B,left,1.0,"B explicitly mentions 'Alert Latency' as a contributing factor, noting that the audit tool runs on a 15-minute cycle and a real-time alert would have reduced exposure. A mentions automated monitoring but doesn't analyze its limitations as deeply."
utility_high_vs_framed_empty:qwen3.6-plus-or:incident_postmortem:iA-permissions-migration-briefly-gave-managers-read-access-to-archived-customer-notes.:r5:modgrid_incident_highlow:qwen3.6-plus-or:incident_postmortem:i21:r5::a:modgrid_incident_framed_empty:qwen3.6-plus-or:incident_postmortem:i21:r5::a,utility_high_vs_framed_empty,arm_match,qwen3.6-plus-or,Qwen3.6 Plus,incident_postmortem,Incident postmortem,utility_high,framed_empty,action_item_concreteness,"Which postmortem gives more concrete, owned, prioritized, and recurrence-preventing action items?",B,left,1.0,"B's action items are more concrete, include specific owners, priorities, and due dates, and are presented in a clear table format. A's action items are good but lack the priority and ID fields, and some owners are broader (e.g., 'Security Engineering' vs. 'Platform Security Team')."
utility_high_vs_framed_empty:qwen3.6-plus-or:incident_postmortem:iA-permissions-migration-briefly-gave-managers-read-access-to-archived-customer-notes.:r5:modgrid_incident_highlow:qwen3.6-plus-or:incident_postmortem:i21:r5::a:modgrid_incident_framed_empty:qwen3.6-plus-or:incident_postmortem:i21:r5::a,utility_high_vs_framed_empty,arm_match,qwen3.6-plus-or,Qwen3.6 Plus,incident_postmortem,Incident postmortem,utility_high,framed_empty,blameless_systems_framing,Which postmortem avoids individual blame while still giving a candid causal account?,tie,tie,0.0,"Both A and B maintain a blameless tone, focusing on system and process failures rather than individual errors."
utility_high_vs_framed_empty:qwen3.6-plus-or:incident_postmortem:iA-permissions-migration-briefly-gave-managers-read-access-to-archived-customer-notes.:r5:modgrid_incident_highlow:qwen3.6-plus-or:incident_postmortem:i21:r5::a:modgrid_incident_framed_empty:qwen3.6-plus-or:incident_postmortem:i21:r5::a,utility_high_vs_framed_empty,arm_match,qwen3.6-plus-or,Qwen3.6 Plus,incident_postmortem,Incident postmortem,utility_high,framed_empty,operational_realism,Which postmortem sounds more like a real engineering postmortem rather than a polished but generic template?,B,left,1.0,"B's detailed root cause analysis (feature flag, configuration drift), contributing factors (manual steps, alert latency), and action items (semantic diff, real-time alerts, runbook updates) feel more specific and realistic to an engineering incident. The table format for action items also adds to its operational feel."
utility_high_vs_framed_empty:gpt-5.4-mini-or:incident_postmortem:iA-typo-in-an-infrastructure-variable-routed-staging-traffic-to-a-production-analytics-sink.:r6:modgrid_incident_highlow:gpt-5.4-mini-or:incident_postmortem:i12:r6::a:modgrid_incident_framed_empty:gpt-5.4-mini-or:incident_postmortem:i12:r6::a,utility_high_vs_framed_empty,arm_match,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,utility_high,framed_empty,impact_specificity,"Which postmortem quantifies scope, duration, affected systems/users, severity, and business/customer impact better?",A,left,1.0,"Output A provides more specific details about the impact, including 'Skewed event counts', 'Temporary distrust in analytics data', 'Manual investigation and cleanup effort', and 'Delay in one internal experiment review'. Output B is more general with 'Polluted production dashboards' and 'Misleading experiment and product metrics'."
utility_high_vs_framed_empty:gpt-5.4-mini-or:incident_postmortem:iA-typo-in-an-infrastructure-variable-routed-staging-traffic-to-a-production-analytics-sink.:r6:modgrid_incident_highlow:gpt-5.4-mini-or:incident_postmortem:i12:r6::a:modgrid_incident_framed_empty:gpt-5.4-mini-or:incident_postmortem:i12:r6::a,utility_high_vs_framed_empty,arm_match,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,utility_high,framed_empty,timeline_precision,Which postmortem gives a clearer chronological account with useful timestamps and event sequencing?,A,left,1.0,"Output A provides precise UTC timestamps for each event, making the chronological account very clear. Output B uses generic 'T0', 'T+X min', etc., which is less precise."
utility_high_vs_framed_empty:gpt-5.4-mini-or:incident_postmortem:iA-typo-in-an-infrastructure-variable-routed-staging-traffic-to-a-production-analytics-sink.:r6:modgrid_incident_highlow:gpt-5.4-mini-or:incident_postmortem:i12:r6::a:modgrid_incident_framed_empty:gpt-5.4-mini-or:incident_postmortem:i12:r6::a,utility_high_vs_framed_empty,arm_match,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,utility_high,framed_empty,root_cause_specificity,Which postmortem identifies the proximate technical failure and the deeper system failure more precisely?,A,left,1.0,Output A clearly states the immediate root cause as 'a typo in an infrastructure variable that specified the analytics sink endpoint for the staging environment' and then elaborates on why it was accepted. Output B is similar but slightly less direct in its initial statement.
utility_high_vs_framed_empty:gpt-5.4-mini-or:incident_postmortem:iA-typo-in-an-infrastructure-variable-routed-staging-traffic-to-a-production-analytics-sink.:r6:modgrid_incident_highlow:gpt-5.4-mini-or:incident_postmortem:i12:r6::a:modgrid_incident_framed_empty:gpt-5.4-mini-or:incident_postmortem:i12:r6::a,utility_high_vs_framed_empty,arm_match,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,utility_high,framed_empty,contributing_factor_analysis,"Which postmortem better separates root cause from contributing factors such as monitoring, process, deployment, review, or testing gaps?",A,left,1.0,"Output A clearly separates the 'immediate root cause' from 'deeper contributing causes' and lists them numerically. Output B lists 'contributing factors' and then a 'root cause analysis' section, which is a slightly less clear distinction."
utility_high_vs_framed_empty:gpt-5.4-mini-or:incident_postmortem:iA-typo-in-an-infrastructure-variable-routed-staging-traffic-to-a-production-analytics-sink.:r6:modgrid_incident_highlow:gpt-5.4-mini-or:incident_postmortem:i12:r6::a:modgrid_incident_framed_empty:gpt-5.4-mini-or:incident_postmortem:i12:r6::a,utility_high_vs_framed_empty,arm_match,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,utility_high,framed_empty,detection_observability_analysis,Which postmortem better explains why the incident was not detected earlier or why alerts/dashboards failed?,A,left,1.0,"Output A explicitly mentions 'Lack of alerting on cross-environment traffic patterns' as a contributing cause and 'Monitoring did not alert immediately' in 'What Went Poorly'. Output B mentions 'Monitoring focused on availability, not routing correctness' and 'Detection relied on noticing unexpected analytics patterns', which is similar but A is slightly more direct."
